game_date,event_id,ESPN_ATHLETE_ID,PLAYER_NAME,PLAYER_NORM,TEAM,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FG2M,FG2A,FTM,FTA,SEASON
2026-05-14,401856906,4433630,Rickea Jackson,rickea jackson,CHI,39.0,18,5,5,1,2,1,6.0,18.0,1.0,5.0,5.0,13.0,5.0,6.0,2026
2026-05-14,401856906,4433405,Kamilla Cardoso,kamilla cardoso,CHI,27.0,8,7,1,1,2,1,3.0,10.0,0.0,0.0,3.0,10.0,2.0,5.0,2026
2026-05-14,401856906,2491205,Skylar Diggins,skylar diggins,CHI,34.0,15,5,7,1,2,0,5.0,16.0,1.0,4.0,4.0,12.0,4.0,6.0,2026
2026-05-14,401856906,4432865,Jacy Sheldon,jacy sheldon,CHI,31.0,12,7,4,3,1,1,4.0,8.0,2.0,5.0,2.0,3.0,2.0,2.0,2026
2026-05-14,401856906,4858656,Gabriela Jaquez,gabriela jaquez,CHI,26.0,7,5,2,0,0,1,3.0,7.0,1.0,2.0,2.0,5.0,0.0,0.0,2026
2026-05-14,401856906,2566081,Elizabeth Williams,elizabeth williams,CHI,13.0,2,6,0,0,1,1,1.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,2026
2026-05-14,401856906,2529137,Natasha Cloud,natasha cloud,CHI,18.0,7,4,0,0,0,3,3.0,7.0,1.0,3.0,2.0,4.0,0.0,0.0,2026
2026-05-14,401856906,2566186,Rachel Banham,rachel banham,CHI,12.0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-14,401856906,2529622,Kayla Thornton,kayla thornton,GS,30.0,0,6,0,0,1,0,0.0,11.0,0.0,3.0,0.0,8.0,0.0,0.0,2026
2026-05-14,401856906,3142328,Gabby Williams,gabby williams,GS,32.0,18,5,1,1,1,2,6.0,17.0,3.0,6.0,3.0,11.0,3.0,4.0,2026
2026-05-14,401856906,2590093,Kiah Stokes,kiah stokes,GS,29.0,7,11,2,0,5,0,3.0,8.0,0.0,2.0,3.0,6.0,1.0,2.0,2026
2026-05-14,401856906,4065780,Kaila Charles,kaila charles,GS,28.0,9,9,2,0,0,1,4.0,9.0,1.0,4.0,3.0,5.0,0.0,0.0,2026
2026-05-14,401856906,4398935,Veronica Burton,veronica burton,GS,36.0,16,3,4,1,0,5,5.0,15.0,2.0,6.0,3.0,9.0,4.0,4.0,2026
2026-05-14,401856906,4432834,Laeticia Amihere,laeticia amihere,GS,11.0,3,1,1,1,2,1,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2026
2026-05-14,401856906,4790264,Janelle Salaun,janelle salaun,GS,17.0,6,1,0,0,0,0,1.0,5.0,1.0,4.0,0.0,1.0,3.0,4.0,2026
2026-05-14,401856906,4899328,Kaitlyn Chen,kaitlyn chen,GS,18.0,4,6,0,0,0,2,2.0,8.0,0.0,1.0,2.0,7.0,0.0,0.0,2026
2026-05-14,401856907,3142255,Monique Billings,monique billings,IND,27.0,9,8,2,1,0,3,2.0,4.0,1.0,1.0,1.0,3.0,4.0,6.0,2026
2026-05-14,401856907,4432831,Aliyah Boston,aliyah boston,IND,23.0,4,7,2,0,2,2,0.0,3.0,0.0,1.0,0.0,2.0,4.0,4.0,2026
2026-05-14,401856907,3142191,Kelsey Mitchell,kelsey mitchell,IND,27.0,23,0,0,1,0,2,9.0,17.0,3.0,9.0,6.0,8.0,2.0,2.0,2026
2026-05-14,401856907,3907781,Sophie Cunningham,sophie cunningham,IND,27.0,12,7,1,1,0,0,5.0,9.0,2.0,5.0,3.0,4.0,0.0,0.0,2026
2026-05-14,401856907,4433403,Caitlin Clark,caitlin clark,IND,31.0,24,4,9,2,1,6,9.0,17.0,1.0,7.0,8.0,10.0,5.0,5.0,2026
2026-05-14,401856907,3142055,Myisha Hines-Allen,myisha hines allen,IND,11.0,2,2,3,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
2026-05-14,401856907,4433546,Makayla Timpson,makayla timpson,IND,9.0,2,1,1,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-14,401856907,2955898,Damiris Dantas,damiris dantas,IND,11.0,3,1,0,0,0,1,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2026
2026-05-14,401856907,4065760,Tyasha Harris,tyasha harris,IND,16.0,7,1,3,0,0,1,3.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2026
2026-05-14,401856907,4398829,Lexie Hull,lexie hull,IND,13.0,1,1,0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2026
2026-05-14,401856907,4433797,Raven Johnson,raven johnson,IND,5.0,0,1,2,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2026
2026-05-14,401856907,1068,Nneka Ogwumike,nneka ogwumike,LA,32.0,10,5,0,3,1,3,3.0,5.0,1.0,2.0,2.0,3.0,3.0,4.0,2026
2026-05-14,401856907,2566106,Dearica Hamby,dearica hamby,LA,29.0,16,8,1,2,0,4,6.0,8.0,0.0,1.0,6.0,7.0,4.0,5.0,2026
2026-05-14,401856907,3065570,Kelsey Plum,kelsey plum,LA,37.0,25,1,4,1,0,5,9.0,16.0,1.0,5.0,8.0,11.0,6.0,8.0,2026
2026-05-14,401856907,3146151,Ariel Atkins,ariel atkins,LA,16.0,2,2,2,1,0,2,0.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,2026
2026-05-14,401856907,4398764,Rae Burrell,rae burrell,LA,29.0,10,1,1,2,0,1,4.0,10.0,0.0,2.0,4.0,8.0,2.0,2.0,2026
2026-05-14,401856907,4433404,Cameron Brink,cameron brink,LA,19.0,11,5,1,1,3,3,4.0,6.0,0.0,2.0,4.0,4.0,3.0,4.0,2026
2026-05-14,401856907,2491214,Erica Wheeler,erica wheeler,LA,21.0,2,1,4,2,0,0,1.0,5.0,0.0,1.0,1.0,4.0,0.0,0.0,2026
2026-05-14,401856907,4609797,Ta'Niya Latson,ta niya latson,LA,2.0,0,0,0,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-14,401856907,5105729,Chance Gray,chance gray,LA,16.0,2,1,0,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-13,401856901,4398915,Naz Hillmon,naz hillmon,ATL,36.0,1,3,1,0,0,1,0.0,5.0,0.0,3.0,0.0,2.0,1.0,2.0,2026
2026-05-13,401856901,4433402,Angel Reese,angel reese,ATL,34.0,12,16,2,1,1,3,4.0,8.0,0.0,1.0,4.0,7.0,4.0,4.0,2026
2026-05-13,401856901,3058901,Allisha Gray,allisha gray,ATL,34.0,26,4,0,0,1,0,9.0,20.0,4.0,9.0,5.0,11.0,4.0,4.0,2026
2026-05-13,401856901,3142250,Jordin Canada,jordin canada,ATL,31.0,19,7,5,3,0,1,8.0,15.0,3.0,7.0,5.0,8.0,0.0,0.0,2026
2026-05-13,401856901,4398674,Rhyne Howard,rhyne howard,ATL,37.0,14,3,4,1,0,0,3.0,14.0,1.0,9.0,2.0,5.0,7.0,7.0,2026
2026-05-13,401856901,5017721,Sika Kone,sika kone,ATL,1.0,0,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856901,5108587,Madina Okot,madina okot,ATL,9.0,0,5,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856901,4433431,Te-Hina Paopao,te hina paopao,ATL,13.0,2,3,1,0,0,2,1.0,4.0,0.0,3.0,1.0,1.0,0.0,0.0,2026
2026-05-13,401856901,5105740,Indya Nivar,indya nivar,ATL,1.0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856901,5208983,Isobel Borlase,isobel borlase,ATL,4.0,3,0,0,0,0,0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856901,3906949,Jessica Shepard,jessica shepard,DAL,31.0,12,8,3,0,0,2,6.0,11.0,0.0,0.0,6.0,11.0,0.0,0.0,2026
2026-05-13,401856901,3913881,Alanna Smith,alanna smith,DAL,27.0,2,6,3,0,1,3,1.0,8.0,0.0,6.0,1.0,2.0,0.0,0.0,2026
2026-05-13,401856901,2529047,Odyssey Sims,odyssey sims,DAL,23.0,7,1,4,0,0,1,3.0,8.0,1.0,3.0,2.0,5.0,0.0,0.0,2026
2026-05-13,401856901,3904577,Arike Ogunbowale,arike ogunbowale,DAL,36.0,20,4,1,1,0,2,7.0,15.0,0.0,4.0,7.0,11.0,6.0,7.0,2026
2026-05-13,401856901,4433730,Paige Bueckers,paige bueckers,DAL,32.0,15,2,3,0,1,0,5.0,12.0,2.0,4.0,3.0,8.0,3.0,3.0,2026
2026-05-13,401856901,924,Alysha Clark,alysha clark,DAL,14.0,2,4,0,0,0,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2026
2026-05-13,401856901,4399415,Maddy Siegrist,maddy siegrist,DAL,8.0,2,3,0,0,0,0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,2026
2026-05-13,401856901,4790266,Awak Kuier,awak kuier,DAL,15.0,6,4,1,0,1,0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2026
2026-05-13,401856901,4433807,Aziaha James,aziaha james,DAL,15.0,6,2,0,2,1,0,2.0,10.0,0.0,5.0,2.0,5.0,2.0,2.0,2026
2026-05-13,401856902,2529130,Natasha Howard,natasha howard,MIN,29.0,14,11,2,1,0,4,6.0,9.0,0.0,0.0,6.0,9.0,2.0,6.0,2026
2026-05-13,401856902,3054590,Nia Coffey,nia coffey,MIN,21.0,13,10,0,0,1,1,5.0,7.0,3.0,4.0,2.0,3.0,0.0,0.0,2026
2026-05-13,401856902,2529205,Kayla McBride,kayla mcbride,MIN,33.0,14,2,3,1,0,3,4.0,10.0,2.0,6.0,2.0,4.0,4.0,4.0,2026
2026-05-13,401856902,2987891,Courtney Williams,courtney williams,MIN,30.0,11,3,5,2,2,1,4.0,13.0,1.0,4.0,3.0,9.0,2.0,3.0,2026
2026-05-13,401856902,4433791,Olivia Miles,olivia miles,MIN,26.0,13,6,7,0,0,2,5.0,10.0,0.0,2.0,5.0,8.0,3.0,4.0,2026
2026-05-13,401856902,4873358,Antonia Delaere,antonia delaere,MIN,19.0,8,0,1,0,0,0,3.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2026
2026-05-13,401856902,5278237,Anastasiia Olairi Kosu,anastasiia olairi kosu,MIN,9.0,2,2,2,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-13,401856902,5345322,Emma Cechova,emma cechova,MIN,22.0,11,6,0,1,1,2,4.0,8.0,0.0,1.0,4.0,7.0,3.0,4.0,2026
2026-05-13,401856902,4280850,Maya Caldwell,maya caldwell,MIN,8.0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856902,5345478,Eliska Hamzova,eliska hamzova,MIN,5.0,2,1,0,0,0,2,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2026
2026-05-13,401856902,869,DeWanna Bonner,dewanna bonner,PHX,30.0,16,7,2,0,1,1,6.0,16.0,2.0,8.0,4.0,8.0,2.0,2.0,2026
2026-05-13,401856902,2529140,Alyssa Thomas,alyssa thomas,PHX,34.0,10,4,8,2,0,4,2.0,10.0,0.0,0.0,2.0,10.0,6.0,13.0,2026
2026-05-13,401856902,3919496,Valeriane Ayayi,valeriane ayayi,PHX,17.0,6,4,3,1,0,2,2.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856902,4068042,Natasha Mack,natasha mack,PHX,28.0,9,10,0,1,3,0,4.0,5.0,0.0,1.0,4.0,4.0,1.0,1.0,2026
2026-05-13,401856902,2998938,Kahleah Copper,kahleah copper,PHX,35.0,30,1,2,2,0,3,9.0,21.0,2.0,7.0,7.0,14.0,10.0,13.0,2026
2026-05-13,401856902,5345524,Noemie Brochant,noemie brochant,PHX,12.0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856902,4873359,Kyara Linskens,kyara linskens,PHX,12.0,8,4,1,0,0,0,2.0,3.0,2.0,3.0,0.0,0.0,2.0,2.0,2026
2026-05-13,401856902,3906769,Jovana Nogic,jovana nogic,PHX,17.0,2,1,2,3,0,1,0.0,6.0,0.0,2.0,0.0,4.0,2.0,2.0,2026
2026-05-13,401856902,4282168,Kiana Williams,kiana williams,PHX,14.0,3,0,1,1,0,0,1.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856903,2998928,Breanna Stewart,breanna stewart,NY,38.0,16,10,4,2,3,2,4.0,12.0,0.0,2.0,4.0,10.0,8.0,8.0,2026
2026-05-13,401856903,2999101,Jonquel Jones,jonquel jones,NY,34.0,17,7,3,1,0,4,6.0,11.0,3.0,6.0,3.0,5.0,2.0,2.0,2026
2026-05-13,401856903,2593770,Betnijah Laney-Hamilton,betnijah laney hamilton,NY,25.0,10,3,3,0,0,4,3.0,7.0,2.0,6.0,1.0,1.0,2.0,2.0,2026
2026-05-13,401856903,4038379,Marine Johannes,marine johannes,NY,33.0,18,4,4,2,0,2,6.0,11.0,3.0,7.0,3.0,4.0,3.0,3.0,2026
2026-05-13,401856903,5345320,Pauline Astier,pauline astier,NY,30.0,24,5,3,2,0,5,10.0,14.0,2.0,3.0,8.0,11.0,2.0,3.0,2026
2026-05-13,401856903,4432844,Aubrey Griffin,aubrey griffin,NY,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856903,4337216,Han Xu,han xu,NY,6.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856903,2327695,Rebekah Gardner,rebekah gardner,NY,22.0,8,2,4,0,0,0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,2026
2026-05-13,401856903,2566110,Julie Vanloo,julie vanloo,NY,12.0,3,0,2,0,0,1,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2026
2026-05-13,401856903,3906972,Bridget Carleton,bridget carleton,POR,33.0,26,1,0,4,0,0,9.0,16.0,5.0,11.0,4.0,5.0,3.0,3.0,2026
2026-05-13,401856903,4398729,Emily Engstler,emily engstler,POR,24.0,6,3,1,2,3,3,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2026
2026-05-13,401856903,5209202,Nyadiew Puoch,nyadiew puoch,POR,22.0,0,3,0,0,0,1,0.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,2026
2026-05-13,401856903,4682797,Luisa Geiselsoder,luisa geiselsoder,POR,25.0,13,5,2,1,1,1,4.0,10.0,3.0,6.0,1.0,4.0,2.0,2.0,2026
2026-05-13,401856903,5208982,Carla Leite,carla leite,POR,26.0,21,4,6,1,0,2,8.0,14.0,0.0,1.0,8.0,13.0,5.0,5.0,2026
2026-05-13,401856903,4068346,Kamiah Smalls,kamiah smalls,POR,14.0,13,0,2,0,0,2,4.0,7.0,4.0,5.0,0.0,2.0,1.0,1.0,2026
2026-05-13,401856903,5105406,Frieda Buhner,frieda buhner,POR,8.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2026
2026-05-13,401856903,3934218,Megan Gustafson,megan gustafson,POR,15.0,6,1,0,0,0,1,2.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,2026
2026-05-13,401856903,4595910,Haley Jones,haley jones,POR,11.0,6,5,1,0,0,1,3.0,4.0,0.0,1.0,3.0,3.0,0.0,0.0,2026
2026-05-13,401856903,4703794,Sarah Ashlee Barker,sarah ashlee barker,POR,22.0,5,2,3,0,0,2,2.0,5.0,1.0,2.0,1.0,3.0,0.0,0.0,2026
2026-05-10,401856896,4432830,Jordan Horston,jordan horston,SEA,15.0,4,3,1,1,1,3,1.0,4.0,0.0,1.0,1.0,3.0,2.0,2.0,2026
2026-05-10,401856896,2529183,Stefanie Dolson,stefanie dolson,SEA,21.0,6,4,0,0,0,1,1.0,3.0,0.0,2.0,1.0,1.0,4.0,4.0,2026
2026-05-10,401856896,5220150,Dominique Malonga,dominique malonga,SEA,20.0,6,7,0,2,3,2,2.0,6.0,0.0,0.0,2.0,6.0,2.0,2.0,2026
2026-05-10,401856896,3906753,Natisha Hiedeman,natisha hiedeman,SEA,26.0,11,2,3,1,0,4,5.0,10.0,0.0,1.0,5.0,9.0,1.0,2.0,2026
2026-05-10,401856896,4698736,Flau'jae Johnson,flau jae johnson,SEA,30.0,16,6,1,3,1,1,3.0,10.0,1.0,3.0,2.0,7.0,9.0,10.0,2026
2026-05-10,401856896,4433643,Mackenzie Holmes,mackenzie holmes,SEA,23.0,5,6,2,0,1,1,2.0,6.0,1.0,3.0,1.0,3.0,0.0,0.0,2026
2026-05-10,401856896,5105731,Grace VanSlooten,grace vanslooten,SEA,10.0,5,2,0,1,0,0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2026
2026-05-10,401856896,3058892,Lexie Brown,lexie brown,SEA,21.0,17,0,1,0,1,0,6.0,7.0,5.0,6.0,1.0,1.0,0.0,0.0,2026
2026-05-10,401856896,4432832,Zia Cooke,zia cooke,SEA,12.0,4,1,0,1,0,1,1.0,6.0,1.0,3.0,0.0,3.0,1.0,2.0,2026
2026-05-10,401856896,5017726,Jade Melbourne,jade melbourne,SEA,23.0,15,1,6,1,1,1,4.0,7.0,1.0,2.0,3.0,5.0,6.0,11.0,2026
2026-05-10,401856896,4433635,Diamond Miller,diamond miller,CON,27.0,13,5,1,1,0,2,3.0,10.0,2.0,4.0,1.0,6.0,5.0,6.0,2026
2026-05-10,401856896,2490553,Brittney Griner,brittney griner,CON,28.0,16,6,0,2,0,2,6.0,11.0,0.0,1.0,6.0,10.0,4.0,4.0,2026
2026-05-10,401856896,3922628,Kennedy Burke,kennedy burke,CON,34.0,12,6,5,0,2,5,3.0,11.0,2.0,6.0,1.0,5.0,4.0,6.0,2026
2026-05-10,401856896,4433514,Saniya Rivers,saniya rivers,CON,20.0,2,1,3,0,0,2,1.0,8.0,0.0,2.0,1.0,6.0,0.0,0.0,2026
2026-05-10,401856896,4703609,Charlisse Leger-Walker,charlisse leger walker,CON,20.0,6,2,2,1,0,1,2.0,6.0,0.0,2.0,2.0,4.0,2.0,2.0,2026
2026-05-10,401856896,4684384,Aneesah Morrow,aneesah morrow,CON,31.0,17,16,1,1,0,2,7.0,15.0,3.0,6.0,4.0,9.0,0.0,2.0,2026
2026-05-10,401856896,4398966,Olivia Nelson-Ododa,olivia nelson ododa,CON,12.0,5,1,1,1,1,1,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2026
2026-05-10,401856896,4433412,Hailey Van Lith,hailey van lith,CON,20.0,9,3,4,1,0,1,4.0,8.0,1.0,2.0,3.0,6.0,0.0,0.0,2026
2026-05-10,401856896,4898898,Gianna Kneepkens,gianna kneepkens,CON,8.0,2,1,1,0,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2026
2026-05-10,401856897,2998928,Breanna Stewart,breanna stewart,NY,39.0,23,9,4,2,2,4,9.0,23.0,1.0,4.0,8.0,19.0,4.0,4.0,2026
2026-05-10,401856897,2999101,Jonquel Jones,jonquel jones,NY,24.0,13,8,2,0,1,3,3.0,8.0,1.0,2.0,2.0,6.0,6.0,7.0,2026
2026-05-10,401856897,2593770,Betnijah Laney-Hamilton,betnijah laney hamilton,NY,25.0,3,2,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2026
2026-05-10,401856897,4038379,Marine Johannes,marine johannes,NY,37.0,25,1,2,2,0,3,8.0,15.0,6.0,13.0,2.0,2.0,3.0,5.0,2026
2026-05-10,401856897,5345320,Pauline Astier,pauline astier,NY,35.0,18,5,7,2,0,2,6.0,10.0,0.0,2.0,6.0,8.0,6.0,7.0,2026
2026-05-10,401856897,4432844,Aubrey Griffin,aubrey griffin,NY,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856897,4337216,Han Xu,han xu,NY,26.0,4,5,0,1,1,0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,0.0,2026
2026-05-10,401856897,2327695,Rebekah Gardner,rebekah gardner,NY,25.0,9,3,2,0,0,1,4.0,5.0,0.0,1.0,4.0,4.0,1.0,1.0,2026
2026-05-10,401856897,2566110,Julie Vanloo,julie vanloo,NY,13.0,3,1,2,0,0,2,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856897,4898384,Kiki Iriafen,kiki iriafen,WSH,28.0,20,12,3,1,0,2,7.0,13.0,0.0,1.0,7.0,12.0,6.0,7.0,2026
2026-05-10,401856897,4398911,Shakira Austin,shakira austin,WSH,33.0,16,10,4,0,0,1,6.0,13.0,0.0,1.0,6.0,12.0,4.0,8.0,2026
2026-05-10,401856897,4433524,Sonia Citron,sonia citron,WSH,36.0,17,5,2,2,0,2,4.0,12.0,0.0,6.0,4.0,6.0,9.0,10.0,2026
2026-05-10,401856897,4704180,Georgia Amoore,georgia amoore,WSH,21.0,7,1,7,1,0,1,3.0,8.0,1.0,4.0,2.0,4.0,0.0,0.0,2026
2026-05-10,401856897,5122345,Cassandre Prosper,cassandre prosper,WSH,28.0,8,3,0,1,0,0,4.0,9.0,0.0,1.0,4.0,8.0,0.0,0.0,2026
2026-05-10,401856897,4433411,Angela Dugalic,angela dugalic,WSH,10.0,5,2,0,1,0,0,2.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,2026
2026-05-10,401856897,5105737,Lauren Betts,lauren betts,WSH,18.0,7,2,1,0,1,0,3.0,7.0,0.0,0.0,3.0,7.0,1.0,2.0,2026
2026-05-10,401856897,4433523,Rori Harmon,rori harmon,WSH,22.0,3,3,4,1,0,5,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856897,4433815,Lucy Olsen,lucy olsen,WSH,5.0,5,0,1,0,0,0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2026
2026-05-10,401856897,5278157,Alex Wilson,alex wilson,WSH,24.0,5,4,2,0,0,2,2.0,9.0,1.0,6.0,1.0,3.0,0.0,0.0,2026
2026-05-10,401856898,3099736,Stephanie Talbot,stephanie talbot,LV,18.0,8,2,3,3,0,1,4.0,5.0,0.0,1.0,4.0,4.0,0.0,0.0,2026
2026-05-10,401856898,4398776,NaLyssa Smith,nalyssa smith,LV,16.0,12,6,2,0,2,0,5.0,5.0,0.0,0.0,5.0,5.0,2.0,4.0,2026
2026-05-10,401856898,3149391,A'ja Wilson,a ja wilson,LV,30.0,19,4,3,1,2,3,7.0,14.0,0.0,2.0,7.0,12.0,5.0,6.0,2026
2026-05-10,401856898,2529122,Chelsea Gray,chelsea gray,LV,32.0,16,3,5,0,0,6,6.0,10.0,4.0,5.0,2.0,5.0,0.0,0.0,2026
2026-05-10,401856898,4065870,Jackie Young,jackie young,LV,31.0,20,5,9,1,1,1,8.0,12.0,2.0,5.0,6.0,7.0,2.0,2.0,2026
2026-05-10,401856898,2529458,Cheyenne Parker-Tyus,cheyenne parker tyus,LV,3.0,2,0,1,1,1,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
2026-05-10,401856898,3142086,Brianna Turner,brianna turner,LV,16.0,4,6,1,2,2,0,2.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,2026
2026-05-10,401856898,4433633,Kierstan Bell,kierstan bell,LV,8.0,0,0,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856898,2987869,Jewell Loyd,jewell loyd,LV,26.0,2,4,3,1,1,1,1.0,5.0,0.0,3.0,1.0,2.0,0.0,0.0,2026
2026-05-10,401856898,4280892,Chennedy Carter,chennedy carter,LV,20.0,22,1,0,2,0,2,9.0,13.0,1.0,3.0,8.0,10.0,3.0,5.0,2026
2026-05-10,401856898,1068,Nneka Ogwumike,nneka ogwumike,LA,33.0,19,10,2,1,0,2,7.0,15.0,3.0,5.0,4.0,10.0,2.0,2.0,2026
2026-05-10,401856898,2566106,Dearica Hamby,dearica hamby,LA,27.0,12,5,1,0,0,3,4.0,11.0,0.0,1.0,4.0,10.0,4.0,8.0,2026
2026-05-10,401856898,3065570,Kelsey Plum,kelsey plum,LA,35.0,27,4,2,0,0,3,10.0,18.0,4.0,8.0,6.0,10.0,3.0,4.0,2026
2026-05-10,401856898,3146151,Ariel Atkins,ariel atkins,LA,32.0,8,4,3,3,0,3,3.0,12.0,0.0,6.0,3.0,6.0,2.0,2.0,2026
2026-05-10,401856898,4398764,Rae Burrell,rae burrell,LA,28.0,5,3,1,1,0,2,2.0,6.0,1.0,3.0,1.0,3.0,0.0,0.0,2026
2026-05-10,401856898,2284331,Emma Cannon,emma cannon,LA,2.0,3,0,0,0,0,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856898,4433404,Cameron Brink,cameron brink,LA,8.0,0,3,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856898,4433795,Sania Feagin,sania feagin,LA,3.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-10,401856898,4874375,Jihyun Park,jihyun park,LA,2.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2026
2026-05-10,401856898,2491214,Erica Wheeler,erica wheeler,LA,18.0,2,1,1,3,0,0,1.0,11.0,0.0,6.0,1.0,5.0,0.0,0.0,2026
2026-05-10,401856898,4609797,Ta'Niya Latson,ta niya latson,LA,5.0,2,1,0,0,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2026
2026-05-10,401856898,5105729,Chance Gray,chance gray,LA,8.0,0,1,1,0,0,0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2026
2026-05-11,401856900,869,DeWanna Bonner,dewanna bonner,PHX,32.0,5,8,3,0,1,1,2.0,9.0,0.0,3.0,2.0,6.0,1.0,1.0,2026
2026-05-11,401856900,2529140,Alyssa Thomas,alyssa thomas,PHX,38.0,19,9,11,0,0,6,5.0,9.0,0.0,0.0,5.0,9.0,9.0,12.0,2026
2026-05-11,401856900,4068042,Natasha Mack,natasha mack,PHX,29.0,11,2,1,0,1,1,4.0,5.0,1.0,1.0,3.0,4.0,2.0,2.0,2026
2026-05-11,401856900,2998938,Kahleah Copper,kahleah copper,PHX,36.0,11,1,4,1,0,3,4.0,15.0,1.0,4.0,3.0,11.0,2.0,2.0,2026
2026-05-11,401856900,3906769,Jovana Nogic,jovana nogic,PHX,27.0,16,1,1,0,0,4,5.0,6.0,4.0,5.0,1.0,1.0,2.0,2.0,2026
2026-05-11,401856900,4281930,Anneli Maley,anneli maley,PHX,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026
2026-05-11,401856900,5345524,Noemie Brochant,noemie brochant,PHX,16.0,9,1,0,0,0,1,3.0,5.0,3.0,5.0,0.0,0.0,0.0,0.0,2026
2026-05-11,401856900,4873359,Kyara Linskens,kyara linskens,PHX,5.0,2,0,0,1,1,0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2026
2026-05-11,401856900,4282168,Kiana Williams,kiana williams,PHX,12.0,6,1,0,0,0,1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2026
