projection_id,player_id,player_name,team,position,stat_type,line_score,standard_line,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,delta_pct,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
11470183,237785,Eric Robinson,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8478384,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470184,231708,Fabian Zetterlund,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8480188,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470186,218273,Jaccob Slavin,CAR,D,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8476958,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470187,232486,Jackson Blake,CAR,F,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8482809,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470188,232486,Jackson Blake,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8482809,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470189,232486,Jackson Blake,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8482809,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470190,232486,Jackson Blake,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8482809,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470191,232486,Jackson Blake,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8482809,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470193,218220,Jake Sanderson,OTT,D,Assists,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,CAR,0,8482105,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470195,218220,Jake Sanderson,OTT,D,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8482105,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470196,218220,Jake Sanderson,OTT,D,Points,0.5,0.5,standard,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,1.0,points,SKATER,CAR,0,8482105,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470197,218220,Jake Sanderson,OTT,D,Power Play Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,CAR,0,8482105,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470199,141441,Jalen Chatfield,CAR,D,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8478970,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470200,64225,Jordan Martinook,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8476921,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470201,64225,Jordan Martinook,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8476921,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470202,272276,Jordan Spence,OTT,D,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8481606,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470203,218298,Jordan Staal,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8473533,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470204,218298,Jordan Staal,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8473533,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470205,268026,K'Andre Miller,CAR,D,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8480817,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470206,268026,K'Andre Miller,CAR,D,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8480817,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470207,231268,Logan Stankoven,CAR,F,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8482702,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470208,231268,Logan Stankoven,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8482702,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470209,231268,Logan Stankoven,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8482702,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470210,231268,Logan Stankoven,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8482702,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470211,231268,Logan Stankoven,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8482702,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470213,268027,Mark Jankowski,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8476873,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470214,268027,Mark Jankowski,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8476873,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470215,268022,Michael Amadio,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8478020,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470216,223367,Nick Cousins,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8476393,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470217,265264,Nikolaj Ehlers,CAR,F,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8477940,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470218,265264,Nikolaj Ehlers,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8477940,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470219,265264,Nikolaj Ehlers,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8477940,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470220,265264,Nikolaj Ehlers,CAR,F,Points,0.5,0.5,standard,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,1.0,points,SKATER,OTT,1,8477940,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470221,265264,Nikolaj Ehlers,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8477940,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470223,172192,Ridly Greig,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8482092,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470224,231718,Sean Walker,CAR,D,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8480336,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470225,231718,Sean Walker,CAR,D,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8480336,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470228,218224,Sebastian Aho,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8478427,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470229,218224,Sebastian Aho,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8478427,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470230,218224,Sebastian Aho,CAR,F,Points,0.5,,goblin,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8478427,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470231,218224,Sebastian Aho,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8478427,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470233,61274,Seth Jarvis,CAR,F,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8482093,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470234,61274,Seth Jarvis,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8482093,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470235,61274,Seth Jarvis,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8482093,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470236,61274,Seth Jarvis,CAR,F,Points,0.5,,goblin,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8482093,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470237,61274,Seth Jarvis,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8482093,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470239,88000,Shane Pinto,OTT,F,Assists,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,CAR,0,8481596,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470240,88000,Shane Pinto,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8481596,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470241,88000,Shane Pinto,OTT,F,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8481596,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470243,218704,Shayne Gostisbehere,CAR,D,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8476906,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470244,218704,Shayne Gostisbehere,CAR,D,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8476906,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470245,218704,Shayne Gostisbehere,CAR,D,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8476906,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470246,218704,Shayne Gostisbehere,CAR,D,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8476906,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470248,226405,Taylor Hall,CAR,F,Assists,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,OTT,1,8447463,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470249,226405,Taylor Hall,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8447463,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470250,226405,Taylor Hall,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8447463,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470251,226405,Taylor Hall,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8447463,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470252,226405,Taylor Hall,CAR,F,Power Play Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,OTT,1,8447463,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470254,218269,Thomas Chabot,OTT,D,Assists,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,assists,SKATER,CAR,0,8478469,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470256,218269,Thomas Chabot,OTT,D,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8478469,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470257,218269,Thomas Chabot,OTT,D,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8478469,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470258,218269,Thomas Chabot,OTT,D,Power Play Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,power_play_points,SKATER,CAR,0,8478469,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
11470260,305145,Warren Foegele,OTT,F,Goals,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,CAR,0,8477998,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470261,218684,William Carrier,CAR,F,Goals,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,goals,SKATER,OTT,1,8477478,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11470262,218684,William Carrier,CAR,F,Plus/Minus,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,plus/minus,SKATER,OTT,1,8477478,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472951,268899,Alexander Nikishin,CAR,D,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8482100,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472962,231708,Fabian Zetterlund,OTT,F,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8480188,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472964,218273,Jaccob Slavin,CAR,D,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8476958,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472969,64225,Jordan Martinook,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8476921,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472971,272276,Jordan Spence,OTT,D,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8481606,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472973,218298,Jordan Staal,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8473533,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472975,268026,K'Andre Miller,CAR,D,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8480817,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472980,268027,Mark Jankowski,CAR,F,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8476873,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472982,268022,Michael Amadio,OTT,F,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8478020,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472990,172192,Ridly Greig,OTT,F,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8482092,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472992,231718,Sean Walker,CAR,D,Points,0.5,,demon,False,OTT,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,OTT,1,8480336,False,,3.103,0.0,0.0,3.368,0.0,0.0,68.0,17.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
11472999,305145,Warren Foegele,OTT,F,Points,0.5,,demon,False,CAR,OTT,CAR,2026-04-18T15:00:00.000-04:00,152643,2026-04-17T23:08:04Z,,points,SKATER,CAR,0,8477998,False,,2.971,0.0,0.0,3.551,0.0,0.0,69.0,10.0,SOLID,,,,,,,,,,,,,,,,,,,,,,NO_DATA
